销售日期,单品编码,销量(千克)
2020-07-01,102900011023464,0.0
2020-07-02,102900011023464,0.0
2020-07-03,102900011023464,0.0
2020-07-04,102900011023464,0.0
2020-07-05,102900011023464,0.0
2020-07-06,102900011023464,0.0
2020-07-07,102900011023464,0.0
2020-07-08,102900011023464,0.0
2020-07-09,102900011023464,0.0
2020-07-10,102900011023464,0.0
2020-07-11,102900011023464,0.0
2020-07-12,102900011023464,0.0
2020-07-13,102900011023464,0.0
2020-07-14,102900011023464,0.0
2020-07-15,102900011023464,0.0
2020-07-16,102900011023464,0.0
2020-07-17,102900011023464,0.0
2020-07-18,102900011023464,0.0
2020-07-19,102900011023464,0.0
2020-07-20,102900011023464,0.0
2020-07-21,102900011023464,0.0
2020-07-22,102900011023464,0.0
2020-07-23,102900011023464,0.0
2020-07-24,102900011023464,0.0
2020-07-25,102900011023464,0.0
2020-07-26,102900011023464,0.0
2020-07-27,102900011023464,0.0
2020-07-28,102900011023464,0.0
2020-07-29,102900011023464,0.0
2020-07-30,102900011023464,0.0
2020-07-31,102900011023464,0.0
2020-08-01,102900011023464,0.0
2020-08-02,102900011023464,0.0
2020-08-03,102900011023464,0.0
2020-08-04,102900011023464,0.0
2020-08-05,102900011023464,0.0
2020-08-06,102900011023464,0.0
2020-08-07,102900011023464,0.0
2020-08-08,102900011023464,0.0
2020-08-09,102900011023464,0.0
2020-08-10,102900011023464,0.0
2020-08-11,102900011023464,0.0
2020-08-12,102900011023464,0.0
2020-08-13,102900011023464,0.0
2020-08-14,102900011023464,0.0
2020-08-15,102900011023464,0.0
2020-08-16,102900011023464,0.0
2020-08-17,102900011023464,0.0
2020-08-18,102900011023464,0.0
2020-08-19,102900011023464,0.0
2020-08-20,102900011023464,0.0
2020-08-21,102900011023464,0.0
2020-08-22,102900011023464,0.0
2020-08-23,102900011023464,0.0
2020-08-24,102900011023464,0.0
2020-08-25,102900011023464,0.0
2020-08-26,102900011023464,0.0
2020-08-27,102900011023464,0.0
2020-08-28,102900011023464,0.0
2020-08-29,102900011023464,0.0
2020-08-30,102900011023464,0.0
2020-08-31,102900011023464,0.0
2020-09-01,102900011023464,0.0
2020-09-02,102900011023464,0.0
2020-09-03,102900011023464,0.0
2020-09-04,102900011023464,0.0
2020-09-05,102900011023464,0.0
2020-09-06,102900011023464,0.0
2020-09-07,102900011023464,0.0
2020-09-08,102900011023464,0.0
2020-09-09,102900011023464,0.0
2020-09-10,102900011023464,0.0
2020-09-11,102900011023464,0.0
2020-09-12,102900011023464,0.0
2020-09-13,102900011023464,0.0
2020-09-14,102900011023464,0.0
2020-09-15,102900011023464,0.0
2020-09-16,102900011023464,0.0
2020-09-17,102900011023464,0.0
2020-09-18,102900011023464,0.0
2020-09-19,102900011023464,0.0
2020-09-20,102900011023464,0.0
2020-09-21,102900011023464,0.0
2020-09-22,102900011023464,0.0
2020-09-23,102900011023464,0.0
2020-09-24,102900011023464,0.0
2020-09-25,102900011023464,0.0
2020-09-26,102900011023464,0.0
2020-09-27,102900011023464,0.0
2020-09-28,102900011023464,0.0
2020-09-29,102900011023464,0.0
2020-09-30,102900011023464,0.0
2020-10-01,102900011023464,0.0
2020-10-02,102900011023464,0.0
2020-10-03,102900011023464,0.0
2020-10-04,102900011023464,0.0
2020-10-05,102900011023464,0.0
2020-10-06,102900011023464,0.0
2020-10-07,102900011023464,0.0
2020-10-08,102900011023464,0.0
2020-10-09,102900011023464,0.0
2020-10-10,102900011023464,0.0
2020-10-11,102900011023464,0.0
2020-10-12,102900011023464,0.0
2020-10-13,102900011023464,0.0
2020-10-14,102900011023464,0.0
2020-10-15,102900011023464,0.0
2020-10-16,102900011023464,0.0
2020-10-17,102900011023464,0.0
2020-10-18,102900011023464,0.0
2020-10-19,102900011023464,0.0
2020-10-20,102900011023464,0.0
2020-10-21,102900011023464,0.0
2020-10-22,102900011023464,0.0
2020-10-23,102900011023464,0.0
2020-10-24,102900011023464,0.0
2020-10-25,102900011023464,0.0
2020-10-26,102900011023464,0.0
2020-10-27,102900011023464,0.0
2020-10-28,102900011023464,0.0
2020-10-29,102900011023464,0.0
2020-10-30,102900011023464,0.0
2020-10-31,102900011023464,0.0
2020-11-01,102900011023464,0.0
2020-11-02,102900011023464,0.0
2020-11-03,102900011023464,0.0
2020-11-04,102900011023464,0.0
2020-11-05,102900011023464,0.0
2020-11-06,102900011023464,0.0
2020-11-07,102900011023464,0.0
2020-11-08,102900011023464,0.0
2020-11-09,102900011023464,0.0
2020-11-10,102900011023464,0.0
2020-11-11,102900011023464,0.0
2020-11-12,102900011023464,0.0
2020-11-13,102900011023464,0.0
2020-11-14,102900011023464,0.0
2020-11-15,102900011023464,0.0
2020-11-16,102900011023464,0.0
2020-11-17,102900011023464,0.0
2020-11-18,102900011023464,0.0
2020-11-19,102900011023464,0.0
2020-11-20,102900011023464,0.0
2020-11-21,102900011023464,0.0
2020-11-22,102900011023464,0.0
2020-11-23,102900011023464,0.0
2020-11-24,102900011023464,0.0
2020-11-25,102900011023464,0.0
2020-11-26,102900011023464,0.0
2020-11-27,102900011023464,0.0
2020-11-28,102900011023464,0.0
2020-11-29,102900011023464,0.0
2020-11-30,102900011023464,0.0
2020-12-01,102900011023464,0.0
2020-12-02,102900011023464,0.0
2020-12-03,102900011023464,0.0
2020-12-04,102900011023464,0.0
2020-12-05,102900011023464,0.0
2020-12-06,102900011023464,0.0
2020-12-07,102900011023464,0.0
2020-12-08,102900011023464,0.0
2020-12-09,102900011023464,0.0
2020-12-10,102900011023464,0.0
2020-12-11,102900011023464,0.0
2020-12-12,102900011023464,0.0
2020-12-13,102900011023464,0.0
2020-12-14,102900011023464,0.0
2020-12-15,102900011023464,0.0
2020-12-16,102900011023464,0.0
2020-12-17,102900011023464,0.0
2020-12-18,102900011023464,0.0
2020-12-19,102900011023464,0.0
2020-12-20,102900011023464,0.0
2020-12-21,102900011023464,0.0
2020-12-22,102900011023464,0.0
2020-12-23,102900011023464,0.0
2020-12-24,102900011023464,0.0
2020-12-25,102900011023464,0.0
2020-12-26,102900011023464,0.0
2020-12-27,102900011023464,0.0
2020-12-28,102900011023464,0.0
2020-12-29,102900011023464,0.0
2020-12-30,102900011023464,0.0
2020-12-31,102900011023464,0.0
2021-01-01,102900011023464,0.0
2021-01-02,102900011023464,0.0
2021-01-03,102900011023464,0.0
2021-01-04,102900011023464,0.0
2021-01-05,102900011023464,0.0
2021-01-06,102900011023464,0.0
2021-01-07,102900011023464,0.0
2021-01-08,102900011023464,0.0
2021-01-09,102900011023464,0.0
2021-01-10,102900011023464,0.0
2021-01-11,102900011023464,0.0
2021-01-12,102900011023464,0.0
2021-01-13,102900011023464,0.0
2021-01-14,102900011023464,0.0
2021-01-15,102900011023464,0.0
2021-01-16,102900011023464,0.0
2021-01-17,102900011023464,0.0
2021-01-18,102900011023464,0.0
2021-01-19,102900011023464,0.0
2021-01-20,102900011023464,0.0
2021-01-21,102900011023464,0.0
2021-01-22,102900011023464,0.0
2021-01-23,102900011023464,0.0
2021-01-24,102900011023464,0.0
2021-01-25,102900011023464,0.0
2021-01-26,102900011023464,0.0
2021-01-27,102900011023464,0.0
2021-01-28,102900011023464,0.0
2021-01-29,102900011023464,0.0
2021-01-30,102900011023464,0.0
2021-01-31,102900011023464,0.0
2021-02-01,102900011023464,0.0
2021-02-02,102900011023464,0.0
2021-02-03,102900011023464,0.0
2021-02-04,102900011023464,0.0
2021-02-05,102900011023464,0.0
2021-02-06,102900011023464,0.0
2021-02-07,102900011023464,0.0
2021-02-08,102900011023464,0.0
2021-02-09,102900011023464,0.0
2021-02-10,102900011023464,0.0
2021-02-11,102900011023464,0.0
2021-02-12,102900011023464,0.0
2021-02-13,102900011023464,0.0
2021-02-14,102900011023464,0.0
2021-02-15,102900011023464,0.0
2021-02-16,102900011023464,0.0
2021-02-17,102900011023464,0.0
2021-02-18,102900011023464,0.0
2021-02-19,102900011023464,0.0
2021-02-20,102900011023464,0.0
2021-02-21,102900011023464,0.0
2021-02-22,102900011023464,0.0
2021-02-23,102900011023464,0.0
2021-02-24,102900011023464,0.0
2021-02-25,102900011023464,0.0
2021-02-26,102900011023464,0.0
2021-02-27,102900011023464,0.0
2021-02-28,102900011023464,0.0
2021-03-01,102900011023464,0.0
2021-03-02,102900011023464,0.0
2021-03-03,102900011023464,0.0
2021-03-04,102900011023464,0.0
2021-03-05,102900011023464,0.0
2021-03-06,102900011023464,0.0
2021-03-07,102900011023464,0.0
2021-03-08,102900011023464,0.0
2021-03-09,102900011023464,0.0
2021-03-10,102900011023464,0.0
2021-03-11,102900011023464,0.0
2021-03-12,102900011023464,0.0
2021-03-13,102900011023464,0.0
2021-03-14,102900011023464,0.0
2021-03-15,102900011023464,0.0
2021-03-16,102900011023464,0.0
2021-03-17,102900011023464,0.0
2021-03-18,102900011023464,0.0
2021-03-19,102900011023464,0.0
2021-03-20,102900011023464,0.0
2021-03-21,102900011023464,0.0
2021-03-22,102900011023464,0.0
2021-03-23,102900011023464,0.0
2021-03-24,102900011023464,0.0
2021-03-25,102900011023464,0.0
2021-03-26,102900011023464,0.0
2021-03-27,102900011023464,0.0
2021-03-28,102900011023464,0.0
2021-03-29,102900011023464,0.0
2021-03-30,102900011023464,0.0
2021-03-31,102900011023464,0.0
2021-04-01,102900011023464,0.0
2021-04-02,102900011023464,0.0
2021-04-03,102900011023464,0.0
2021-04-04,102900011023464,0.0
2021-04-05,102900011023464,0.0
2021-04-06,102900011023464,0.0
2021-04-07,102900011023464,0.0
2021-04-08,102900011023464,0.0
2021-04-09,102900011023464,0.0
2021-04-10,102900011023464,0.0
2021-04-11,102900011023464,0.0
2021-04-12,102900011023464,0.0
2021-04-13,102900011023464,0.0
2021-04-14,102900011023464,0.0
2021-04-15,102900011023464,0.0
2021-04-16,102900011023464,0.0
2021-04-17,102900011023464,0.0
2021-04-18,102900011023464,0.0
2021-04-19,102900011023464,0.0
2021-04-20,102900011023464,0.0
2021-04-21,102900011023464,0.0
2021-04-22,102900011023464,0.0
2021-04-23,102900011023464,0.0
2021-04-24,102900011023464,0.0
2021-04-25,102900011023464,0.0
2021-04-26,102900011023464,0.0
2021-04-27,102900011023464,0.0
2021-04-28,102900011023464,0.0
2021-04-29,102900011023464,0.0
2021-04-30,102900011023464,0.0
2021-05-01,102900011023464,0.0
2021-05-02,102900011023464,0.0
2021-05-03,102900011023464,0.0
2021-05-04,102900011023464,0.0
2021-05-05,102900011023464,0.0
2021-05-06,102900011023464,0.0
2021-05-07,102900011023464,0.0
2021-05-08,102900011023464,0.0
2021-05-09,102900011023464,0.0
2021-05-10,102900011023464,0.0
2021-05-11,102900011023464,0.0
2021-05-12,102900011023464,0.0
2021-05-13,102900011023464,0.0
2021-05-14,102900011023464,0.0
2021-05-15,102900011023464,0.0
2021-05-16,102900011023464,0.0
2021-05-17,102900011023464,0.0
2021-05-18,102900011023464,0.0
2021-05-19,102900011023464,0.0
2021-05-20,102900011023464,0.0
2021-05-21,102900011023464,0.0
2021-05-22,102900011023464,0.0
2021-05-23,102900011023464,0.0
2021-05-24,102900011023464,0.0
2021-05-25,102900011023464,0.0
2021-05-26,102900011023464,0.0
2021-05-27,102900011023464,0.0
2021-05-28,102900011023464,0.0
2021-05-29,102900011023464,0.0
2021-05-30,102900011023464,0.0
2021-05-31,102900011023464,0.0
2021-06-01,102900011023464,0.0
2021-06-02,102900011023464,0.0
2021-06-03,102900011023464,0.0
2021-06-04,102900011023464,0.0
2021-06-05,102900011023464,0.0
2021-06-06,102900011023464,0.0
2021-06-07,102900011023464,0.0
2021-06-08,102900011023464,0.0
2021-06-09,102900011023464,0.0
2021-06-10,102900011023464,0.0
2021-06-11,102900011023464,0.0
2021-06-12,102900011023464,0.0
2021-06-13,102900011023464,0.0
2021-06-14,102900011023464,0.0
2021-06-15,102900011023464,0.0
2021-06-16,102900011023464,0.0
2021-06-17,102900011023464,0.0
2021-06-18,102900011023464,0.0
2021-06-19,102900011023464,0.0
2021-06-20,102900011023464,0.0
2021-06-21,102900011023464,0.0
2021-06-22,102900011023464,0.0
2021-06-23,102900011023464,0.0
2021-06-24,102900011023464,0.0
2021-06-25,102900011023464,0.0
2021-06-26,102900011023464,0.0
2021-06-27,102900011023464,0.0
2021-06-28,102900011023464,0.0
2021-06-29,102900011023464,0.0
2021-06-30,102900011023464,0.0
2021-07-01,102900011023464,0.0
2021-07-02,102900011023464,0.0
2021-07-03,102900011023464,0.0
2021-07-04,102900011023464,0.0
2021-07-05,102900011023464,0.0
2021-07-06,102900011023464,0.0
2021-07-07,102900011023464,0.0
2021-07-08,102900011023464,0.0
2021-07-09,102900011023464,0.0
2021-07-10,102900011023464,0.0
2021-07-11,102900011023464,0.0
2021-07-12,102900011023464,0.0
2021-07-13,102900011023464,0.0
2021-07-14,102900011023464,0.0
2021-07-15,102900011023464,0.0
2021-07-16,102900011023464,0.0
2021-07-17,102900011023464,0.0
2021-07-18,102900011023464,0.0
2021-07-19,102900011023464,0.0
2021-07-20,102900011023464,0.0
2021-07-21,102900011023464,0.0
2021-07-22,102900011023464,0.0
2021-07-23,102900011023464,0.0
2021-07-24,102900011023464,0.0
2021-07-25,102900011023464,0.0
2021-07-26,102900011023464,0.0
2021-07-27,102900011023464,0.0
2021-07-28,102900011023464,0.0
2021-07-29,102900011023464,0.0
2021-07-30,102900011023464,0.0
2021-07-31,102900011023464,0.0
2021-08-01,102900011023464,0.0
2021-08-02,102900011023464,0.0
2021-08-03,102900011023464,0.0
2021-08-04,102900011023464,0.0
2021-08-05,102900011023464,0.0
2021-08-06,102900011023464,0.0
2021-08-07,102900011023464,0.0
2021-08-08,102900011023464,0.0
2021-08-09,102900011023464,0.0
2021-08-10,102900011023464,0.0
2021-08-11,102900011023464,0.0
2021-08-12,102900011023464,0.0
2021-08-13,102900011023464,0.0
2021-08-14,102900011023464,0.0
2021-08-15,102900011023464,0.0
2021-08-16,102900011023464,0.0
2021-08-17,102900011023464,0.0
2021-08-18,102900011023464,0.0
2021-08-19,102900011023464,0.0
2021-08-20,102900011023464,0.0
2021-08-21,102900011023464,0.0
2021-08-22,102900011023464,0.0
2021-08-23,102900011023464,0.0
2021-08-24,102900011023464,0.0
2021-08-25,102900011023464,0.0
2021-08-26,102900011023464,0.0
2021-08-27,102900011023464,0.0
2021-08-28,102900011023464,7.861
2021-08-29,102900011023464,0.0
2021-08-30,102900011023464,8.253
2021-08-31,102900011023464,8.041
2021-09-01,102900011023464,8.051
2021-09-02,102900011023464,3.416
2021-09-03,102900011023464,6.274
2021-09-04,102900011023464,7.735
2021-09-05,102900011023464,6.788
2021-09-06,102900011023464,9.23
2021-09-07,102900011023464,7.643
2021-09-08,102900011023464,8.125
2021-09-09,102900011023464,7.493
2021-09-10,102900011023464,4.027
2021-09-11,102900011023464,9.197
2021-09-12,102900011023464,7.623
2021-09-13,102900011023464,6.759
2021-09-14,102900011023464,8.583
2021-09-15,102900011023464,4.269
2021-09-16,102900011023464,2.66
2021-09-17,102900011023464,5.452
2021-09-18,102900011023464,7.726
2021-09-19,102900011023464,13.304
2021-09-20,102900011023464,9.61
2021-09-21,102900011023464,9.801
2021-09-22,102900011023464,8.416
2021-09-23,102900011023464,3.996
2021-09-24,102900011023464,6.494
2021-09-25,102900011023464,9.12
2021-09-26,102900011023464,5.013
2021-09-27,102900011023464,8.127
2021-09-28,102900011023464,4.876
2021-09-29,102900011023464,5.453
2021-09-30,102900011023464,4.159
2021-10-01,102900011023464,5.403
2021-10-02,102900011023464,7.3
2021-10-03,102900011023464,7.336
2021-10-04,102900011023464,5.956
2021-10-05,102900011023464,8.017
2021-10-06,102900011023464,7.838999999999999
2021-10-07,102900011023464,9.446
2021-10-08,102900011023464,9.262
2021-10-09,102900011023464,7.349
2021-10-10,102900011023464,7.46
2021-10-11,102900011023464,8.216
2021-10-12,102900011023464,8.429
2021-10-13,102900011023464,7.236
2021-10-14,102900011023464,2.289
2021-10-15,102900011023464,5.19
2021-10-16,102900011023464,14.221
2021-10-17,102900011023464,12.43
2021-10-18,102900011023464,0.0
2021-10-19,102900011023464,0.0
2021-10-20,102900011023464,5.548
2021-10-21,102900011023464,6.57
2021-10-22,102900011023464,7.966
2021-10-23,102900011023464,10.076
2021-10-24,102900011023464,7.024
2021-10-25,102900011023464,2.474
2021-10-26,102900011023464,6.519
2021-10-27,102900011023464,9.75
2021-10-28,102900011023464,3.354
2021-10-29,102900011023464,6.433
2021-10-30,102900011023464,21.027
2021-10-31,102900011023464,4.801
2021-11-01,102900011023464,4.598
2021-11-02,102900011023464,5.084
2021-11-03,102900011023464,3.322
2021-11-04,102900011023464,9.532
2021-11-05,102900011023464,16.418
2021-11-06,102900011023464,9.698
2021-11-07,102900011023464,5.0520000000000005
2021-11-08,102900011023464,5.222
2021-11-09,102900011023464,3.556
2021-11-10,102900011023464,5.758
2021-11-11,102900011023464,4.411
2021-11-12,102900011023464,5.245
2021-11-13,102900011023464,6.293
2021-11-14,102900011023464,9.154
2021-11-15,102900011023464,2.284
2021-11-16,102900011023464,2.324
2021-11-17,102900011023464,1.735
2021-11-18,102900011023464,4.4350000000000005
2021-11-19,102900011023464,3.38
2021-11-20,102900011023464,3.782
2021-11-21,102900011023464,3.416
2021-11-22,102900011023464,2.613
2021-11-23,102900011023464,4.95
2021-11-24,102900011023464,2.989
2021-11-25,102900011023464,2.788
2021-11-26,102900011023464,2.931
2021-11-27,102900011023464,3.238
2021-11-28,102900011023464,4.06
2021-11-29,102900011023464,4.698
2021-11-30,102900011023464,3.388
2021-12-01,102900011023464,5.178
2021-12-02,102900011023464,3.686
2021-12-03,102900011023464,3.4
2021-12-04,102900011023464,4.1
2021-12-05,102900011023464,6.493
2021-12-06,102900011023464,3.912
2021-12-07,102900011023464,4.133
2021-12-08,102900011023464,5.383
2021-12-09,102900011023464,1.815
2021-12-10,102900011023464,2.822
2021-12-11,102900011023464,5.02
2021-12-12,102900011023464,8.932
2021-12-13,102900011023464,3.448
2021-12-14,102900011023464,4.394
2021-12-15,102900011023464,2.219
2021-12-16,102900011023464,3.326
2021-12-17,102900011023464,3.409
2021-12-18,102900011023464,0.0
2021-12-19,102900011023464,9.254
2021-12-20,102900011023464,5.566
2021-12-21,102900011023464,1.915
2021-12-22,102900011023464,0.0
2021-12-23,102900011023464,0.0
2021-12-24,102900011023464,1.492
2021-12-25,102900011023464,5.0600000000000005
2021-12-26,102900011023464,5.121
2021-12-27,102900011023464,0.222
2021-12-28,102900011023464,1.17
2021-12-29,102900011023464,0.0
2021-12-30,102900011023464,1.493
2021-12-31,102900011023464,1.231
2022-01-01,102900011023464,0.0
2022-01-02,102900011023464,3.185
2022-01-03,102900011023464,2.439
2022-01-04,102900011023464,2.903
2022-01-05,102900011023464,2.42
2022-01-06,102900011023464,1.532
2022-01-07,102900011023464,2.038
2022-01-08,102900011023464,7.057
2022-01-09,102900011023464,0.0
2022-01-10,102900011023464,4.375
2022-01-11,102900011023464,2.904
2022-01-12,102900011023464,2.197
2022-01-13,102900011023464,1.533
2022-01-14,102900011023464,1.977
2022-01-15,102900011023464,6.1610000000000005
2022-01-16,102900011023464,5.227
2022-01-17,102900011023464,6.54
2022-01-18,102900011023464,0.0
2022-01-19,102900011023464,2.46
2022-01-20,102900011023464,2.622
2022-01-21,102900011023464,2.42
2022-01-22,102900011023464,10.765
2022-01-23,102900011023464,6.414000000000001
2022-01-24,102900011023464,4.981
2022-01-25,102900011023464,6.189
2022-01-26,102900011023464,7.521
2022-01-27,102900011023464,6.917
2022-01-28,102900011023464,4.599
2022-01-29,102900011023464,0.0
2022-01-30,102900011023464,15.706
2022-01-31,102900011023464,0.0
2022-02-01,102900011023464,2.8360000000000003
2022-02-02,102900011023464,2.936
2022-02-03,102900011023464,12.804
2022-02-04,102900011023464,0.0
2022-02-05,102900011023464,2.886
2022-02-06,102900011023464,6.109
2022-02-07,102900011023464,3.155
2022-02-08,102900011023464,0.0
2022-02-09,102900011023464,8.291
2022-02-10,102900011023464,0.0
2022-02-11,102900011023464,0.0
2022-02-12,102900011023464,4.415
2022-02-13,102900011023464,0.0
2022-02-14,102900011023464,0.973
2022-02-15,102900011023464,0.0
2022-02-16,102900011023464,0.0
