日期,批发价
2023-05-01 00:00:00,0.05064599752450285
2023-05-02 00:00:00,0.05101082485212866
2023-05-03 00:00:00,0.05152853458576183
2023-05-04 00:00:00,0.051321764114700845
2023-05-05 00:00:00,0.051457982809457944
2023-05-06 00:00:00,0.05165876344930968
2023-05-07 00:00:00,0.05170487106265806
2023-05-08 00:00:00,0.051813095696935575
2023-05-09 00:00:00,0.05194117942827574
2023-05-10 00:00:00,0.052036785058429166
2023-05-11 00:00:00,0.0521432406060977
2023-05-12 00:00:00,0.05225506562570514
2023-05-13 00:00:00,0.05236017829456398
2023-05-14 00:00:00,0.05246709306254638
2023-05-15 00:00:00,0.05257535833501354
2023-05-16 00:00:00,0.052682257898320116
2023-05-17 00:00:00,0.05278943432500744
2023-05-18 00:00:00,0.05289693463449904
2023-05-19 00:00:00,0.05300416146965681
2023-05-20 00:00:00,0.05311142514228878
2023-05-21 00:00:00,0.05321876384350305
2023-05-22 00:00:00,0.05332604869392186
2023-05-23 00:00:00,0.053433336882358844
2023-05-24 00:00:00,0.05354064198635187
2023-05-25 00:00:00,0.0536479366780838
2023-05-26 00:00:00,0.05375523117703918
2023-05-27 00:00:00,0.05386252940506527
2023-05-28 00:00:00,0.05396982566087226
2023-05-29 00:00:00,0.05407712169744109
2023-05-30 00:00:00,0.05418441854027066
2023-05-31 00:00:00,0.054291715018480874
