销售日期,单品编码,销量(千克)
2020-07-01,102900005123880,34.558
2020-08-01,102900005123880,21.339
2020-09-01,102900005123880,17.143
2020-10-01,102900005123880,15.311
2020-11-01,102900005123880,19.55
2020-12-01,102900005123880,17.899
2021-01-01,102900005123880,9.124
2021-02-01,102900005123880,8.13
2021-03-01,102900005123880,0.595
2021-04-01,102900005123880,0.0
2021-05-01,102900005123880,0.16
2021-06-01,102900005123880,0.371
2021-07-01,102900005123880,0.191
2021-08-01,102900005123880,12.383
2021-09-01,102900005123880,20.235
2021-10-01,102900005123880,0.376
2021-11-01,102900005123880,0.0
2021-12-01,102900005123880,0.0
2022-01-01,102900005123880,8.579
2022-02-01,102900005123880,0.0
2022-03-01,102900005123880,0.0
2022-04-01,102900005123880,0.0
2022-05-01,102900005123880,0.0
2022-06-01,102900005123880,0.0
2022-07-01,102900005123880,0.0
2022-08-01,102900005123880,0.0
2022-09-01,102900005123880,0.0
2022-10-01,102900005123880,0.0
2022-11-01,102900005123880,0.0
2022-12-01,102900005123880,0.0
2023-01-01,102900005123880,21.719
2023-02-01,102900005123880,0.0
2023-03-01,102900005123880,1.743
2023-04-01,102900005123880,2.637
2023-05-01,102900005123880,0.0
2023-06-01,102900005123880,0.0
