销售日期,单品编码,销量(千克)
2020-07-01,102900011016701,0.0
2020-08-01,102900011016701,0.0
2020-09-01,102900011016701,13.668
2020-10-01,102900011016701,0.0
2020-11-01,102900011016701,0.0
2020-12-01,102900011016701,0.0
2021-01-01,102900011016701,0.0
2021-02-01,102900011016701,1623.073
2021-03-01,102900011016701,1634.645
2021-04-01,102900011016701,1241.177
2021-05-01,102900011016701,1413.247
2021-06-01,102900011016701,1050.548
2021-07-01,102900011016701,848.534
2021-08-01,102900011016701,1265.754
2021-09-01,102900011016701,857.345
2021-10-01,102900011016701,1055.065
2021-11-01,102900011016701,563.455
2021-12-01,102900011016701,739.089
2022-01-01,102900011016701,1529.657
2022-02-01,102900011016701,733.952
2022-03-01,102900011016701,789.7
2022-04-01,102900011016701,783.071
2022-05-01,102900011016701,853.277
2022-06-01,102900011016701,607.446
2022-07-01,102900011016701,724.7
2022-08-01,102900011016701,1350.496
2022-09-01,102900011016701,535.987
2022-10-01,102900011016701,1131.029
2022-11-01,102900011016701,1262.457
2022-12-01,102900011016701,959.157
2023-01-01,102900011016701,1220.196
2023-02-01,102900011016701,715.114
2023-03-01,102900011016701,784.763
2023-04-01,102900011016701,693.803
2023-05-01,102900011016701,691.641
2023-06-01,102900011016701,509.695
