单品编码,日期,销售单价(元/千克)
102900005116899,2020-07-01,0
102900005116899,2020-07-02,0
102900005116899,2020-07-03,0
102900005116899,2020-07-04,0
102900005116899,2020-07-05,0
102900005116899,2020-07-06,0
102900005116899,2020-07-07,0
102900005116899,2020-07-08,16.0
102900005116899,2020-07-09,0
102900005116899,2020-07-10,15.947058823529414
102900005116899,2020-07-11,15.72777777777778
102900005116899,2020-07-12,15.804545454545456
102900005116899,2020-07-13,15.885714285714286
102900005116899,2020-07-14,15.938888888888888
102900005116899,2020-07-15,15.829411764705885
102900005116899,2020-07-16,15.87
102900005116899,2020-07-17,16.0
102900005116899,2020-07-18,15.583333333333334
102900005116899,2020-07-19,15.572222222222225
102900005116899,2020-07-20,15.073333333333332
102900005116899,2020-07-21,15.882352941176473
102900005116899,2020-07-22,15.86
102900005116899,2020-07-23,15.916666666666666
102900005116899,2020-07-24,15.873684210526315
102900005116899,2020-07-25,15.061111111111112
102900005116899,2020-07-26,15.735294117647058
102900005116899,2020-07-27,11.88
102900005116899,2020-07-28,11.94285714285714
102900005116899,2020-07-29,11.979310344827583
102900005116899,2020-07-30,11.795833333333334
102900005116899,2020-07-31,11.0
102900005116899,2020-08-01,10.833333333333334
102900005116899,2020-08-02,10.775510204081632
102900005116899,2020-08-03,11.0
102900005116899,2020-08-04,11.0
102900005116899,2020-08-05,11.0
102900005116899,2020-08-06,11.0
102900005116899,2020-08-07,11.0
102900005116899,2020-08-08,11.0
102900005116899,2020-08-09,10.0
102900005116899,2020-08-10,10.0
102900005116899,2020-08-11,10.0
102900005116899,2020-08-12,10.0
102900005116899,2020-08-13,10.0
102900005116899,2020-08-14,10.0
102900005116899,2020-08-15,8.8
102900005116899,2020-08-16,8.8
102900005116899,2020-08-17,8.8
102900005116899,2020-08-18,8.8
102900005116899,2020-08-19,8.8
102900005116899,2020-08-20,8.8
102900005116899,2020-08-21,8.8
102900005116899,2020-08-22,8.8
102900005116899,2020-08-23,8.8
102900005116899,2020-08-24,8.8
102900005116899,2020-08-25,8.8
102900005116899,2020-08-26,8.8
102900005116899,2020-08-27,10.0
102900005116899,2020-08-28,10.0
102900005116899,2020-08-29,8.0
102900005116899,2020-08-30,8.0
102900005116899,2020-08-31,8.0
102900005116899,2020-09-01,8.0
102900005116899,2020-09-02,8.0
102900005116899,2020-09-03,8.0
102900005116899,2020-09-04,8.0
102900005116899,2020-09-05,7.6
102900005116899,2020-09-06,7.553846153846153
102900005116899,2020-09-07,7.498305084745763
102900005116899,2020-09-08,8.0
102900005116899,2020-09-09,8.0
102900005116899,2020-09-10,8.0
102900005116899,2020-09-11,8.0
102900005116899,2020-09-12,8.0
102900005116899,2020-09-13,8.0
102900005116899,2020-09-14,8.0
102900005116899,2020-09-15,8.0
102900005116899,2020-09-16,6.774193548387097
102900005116899,2020-09-17,7.0
102900005116899,2020-09-18,7.0
102900005116899,2020-09-19,8.0
102900005116899,2020-09-20,8.0
102900005116899,2020-09-21,8.0
102900005116899,2020-09-22,8.0
102900005116899,2020-09-23,8.0
102900005116899,2020-09-24,7.804347826086956
102900005116899,2020-09-25,8.0
102900005116899,2020-09-26,8.0
102900005116899,2020-09-27,8.0
102900005116899,2020-09-28,8.0
102900005116899,2020-09-29,8.0
102900005116899,2020-09-30,8.0
102900005116899,2020-10-01,8.0
102900005116899,2020-10-02,8.0
102900005116899,2020-10-03,8.0
102900005116899,2020-10-04,8.0
102900005116899,2020-10-05,8.0
102900005116899,2020-10-06,8.0
102900005116899,2020-10-07,7.975903614457831
102900005116899,2020-10-08,8.0
102900005116899,2020-10-09,7.84
