销售日期,单品编码,销量(千克)
2020-07-01,102900005122654,0.0
2020-08-01,102900005122654,0.0
2020-09-01,102900005122654,0.0
2020-10-01,102900005122654,14.404
2020-11-01,102900005122654,193.102
2020-12-01,102900005122654,190.451
2021-01-01,102900005122654,788.066
2021-02-01,102900005122654,598.428
2021-03-01,102900005122654,0.0
2021-04-01,102900005122654,0.0
2021-05-01,102900005122654,0.0
2021-06-01,102900005122654,0.0
2021-07-01,102900005122654,0.0
2021-08-01,102900005122654,0.0
2021-09-01,102900005122654,0.0
2021-10-01,102900005122654,47.742
2021-11-01,102900005122654,130.884
2021-12-01,102900005122654,478.603
2022-01-01,102900005122654,388.992
2022-02-01,102900005122654,317.316
2022-03-01,102900005122654,52.02
2022-04-01,102900005122654,0.0
2022-05-01,102900005122654,0.0
2022-06-01,102900005122654,0.0
2022-07-01,102900005122654,0.0
2022-08-01,102900005122654,0.0
2022-09-01,102900005122654,0.0
2022-10-01,102900005122654,29.042
2022-11-01,102900005122654,168.721
2022-12-01,102900005122654,123.214
2023-01-01,102900005122654,842.201
2023-02-01,102900005122654,545.986
2023-03-01,102900005122654,53.784
2023-04-01,102900005122654,0.0
2023-05-01,102900005122654,0.0
2023-06-01,102900005122654,0.0
