销售日期,单品编码,销量(千克)
2020-07-01,102900011006948,26.751
2020-08-01,102900011006948,35.62
2020-09-01,102900011006948,0.0
2020-10-01,102900011006948,0.0
2020-11-01,102900011006948,0.0
2020-12-01,102900011006948,0.0
2021-01-01,102900011006948,0.0
2021-02-01,102900011006948,0.0
2021-03-01,102900011006948,0.0
2021-04-01,102900011006948,0.0
2021-05-01,102900011006948,0.0
2021-06-01,102900011006948,66.067
2021-07-01,102900011006948,90.788
2021-08-01,102900011006948,97.765
2021-09-01,102900011006948,66.085
2021-10-01,102900011006948,7.852
2021-11-01,102900011006948,12.508
2021-12-01,102900011006948,0.0
2022-01-01,102900011006948,23.816
2022-02-01,102900011006948,19.42
2022-03-01,102900011006948,16.418
2022-04-01,102900011006948,48.224
2022-05-01,102900011006948,103.239
2022-06-01,102900011006948,31.398
2022-07-01,102900011006948,0.0
2022-08-01,102900011006948,0.0
2022-09-01,102900011006948,27.613
2022-10-01,102900011006948,0.442
2022-11-01,102900011006948,0.0
2022-12-01,102900011006948,0.301
2023-01-01,102900011006948,0.0
2023-02-01,102900011006948,22.565
2023-03-01,102900011006948,23.596
2023-04-01,102900011006948,0.0
2023-05-01,102900011006948,0.0
2023-06-01,102900011006948,12.147
