日期,value
2020-07-01,0.01340746922666963
2020-07-02,0.01220917701005145
2020-07-03,0.011667302588711504
2020-07-04,0.015722067185505468
2020-07-05,0.013617059376841583
2020-07-06,0.012015198994234757
2020-07-07,0.010836305829889408
2020-07-08,0.01339420453763055
2020-07-09,0.01355202909812644
2020-07-10,0.01524747267814496
2020-07-11,0.016387883608241997
2020-07-12,0.015003651077109733
2020-07-13,0.012312284665017574
2020-07-14,0.012264908987266246
2020-07-15,0.010998306241413907
2020-07-16,0.011623031801889777
2020-07-17,0.010599703495938488
2020-07-18,0.014694516881501989
2020-07-19,0.014555145035942742
2020-07-20,0.010508285561675873
2020-07-21,0.012879847227599345
2020-07-22,0.011476899711899176
2020-07-23,0.012572372043604866
2020-07-24,0.01080297059334694
2020-07-25,0.01638421776501972
2020-07-26,0.01625568783596041
2020-07-27,0.012547695891585954
2020-07-28,0.012180357556509038
2020-07-29,0.010913471924557855
2020-07-30,0.01007996205033973
2020-07-31,0.011870506119088813
2020-08-01,0.014734193723537433
2020-08-02,0.01498314602855829
2020-08-03,0.015021278754714998
2020-08-04,0.012373931938555209
2020-08-05,0.013972704891902573
2020-08-06,0.01297607689962716
2020-08-07,0.013671766405761588
2020-08-08,0.0146146559354262
2020-08-09,0.01503924393374748
2020-08-10,0.014135271635271635
2020-08-11,0.014306471587663266
2020-08-12,0.013443904380663278
2020-08-13,0.012069527125499368
2020-08-14,0.014195138187694304
2020-08-15,0.014724407185817433
2020-08-16,0.013446215676093151
2020-08-17,0.013092449602415098
2020-08-18,0.012307820572389029
2020-08-19,0.01277325760045937
2020-08-20,0.01047798551813401
2020-08-21,0.012501510642465095
2020-08-22,0.014300347776207627
2020-08-23,0.01727994264671496
2020-08-24,0.014177456577314044
2020-08-25,0.00968403474804987
2020-08-26,0.01667919049391887
2020-08-27,0.015837196763688933
2020-08-28,0.013125975742737772
2020-08-29,0.01736730255878232
2020-08-30,0.015441100016815765
2020-08-31,0.01284929524440878
2020-09-01,0.013795442314252207
2020-09-02,0.010319344629270744
2020-09-03,0.009432782754238311
2020-09-04,0.011952090379044086
2020-09-05,0.013551824540638073
2020-09-06,0.014245431800292365
2020-09-07,0.011496689635206883
2020-09-08,0.010194428675127105
2020-09-09,0.009703352483744996
2020-09-10,0.014059882053223852
2020-09-11,0.011160802295366394
2020-09-12,0.013094137590230124
2020-09-13,0.012794839008618624
2020-09-14,0.013870263929649644
2020-09-15,0.011324781848273941
2020-09-16,0.015349195361580774
2020-09-17,0.011990123265222604
2020-09-18,0.012991660297586445
2020-09-19,0.014107429725328384
2020-09-20,0.012338514247686484
2020-09-21,0.009845520899254922
2020-09-22,0.013743516467285827
2020-09-23,0.013394943827311183
2020-09-24,0.01301220484825367
2020-09-25,0.01590074945239771
2020-09-26,0.016507902513733252
2020-09-27,0.014977933659028712
2020-09-28,0.011325204651771933
2020-09-29,0.01230346139461966
2020-09-30,0.013162306210983748
2020-10-01,0.016284582647997318
2020-10-02,0.013849349603942577
2020-10-03,0.016172753947350807
2020-10-04,0.012166761061611166
2020-10-05,0.014527163494302059
2020-10-06,0.013710510138626564
2020-10-07,0.012645781417301816
2020-10-08,0.013369665483209014
2020-10-09,0.017800829721757595
2020-10-10,0.015972005234884873
2020-10-11,0.015203909389458927
2020-10-12,0.012276136029542294
2020-10-13,0.009337990469985345
2020-10-14,0.01133505451360524
2020-10-15,0.011278654300448263
2020-10-16,0.014730232873187194
2020-10-17,0.01607389822932993
2020-10-18,0.013249453241371934
2020-10-19,0.011703880032246563
2020-10-20,0.011515365020939222
2020-10-21,0.0071195813049747215
2020-10-22,0.010141266246875879
2020-10-23,0.016845567451474534
2020-10-24,0.015265241238423433
2020-10-25,0.011790907562433
2020-10-26,0.010670041681652254
2020-10-27,0.00995716431400116
2020-10-28,0.010415476888754776
2020-10-29,0.009143258483991971
2020-10-30,0.012939416448753476
2020-10-31,0.013424721545148897
2020-11-01,0.012495800251276225
2020-11-02,0.007639540380421167
2020-11-03,0.009564418535605102
2020-11-04,0.011011268505791877
2020-11-05,0.01197483364380417
2020-11-06,0.011765137289717809
2020-11-07,0.013073461318936996
2020-11-08,0.013164591059050405
2020-11-09,0.010173874019126275
2020-11-10,0.007609372222097792
2020-11-11,0.010505779118043748
2020-11-12,0.00980955567285913
2020-11-13,0.014811560491573134
2020-11-14,0.013221377858754747
2020-11-15,0.012473686667763686
2020-11-16,0.010832685032784568
2020-11-17,0.010431768158858995
2020-11-18,0.009526278245556926
2020-11-19,0.00951259377698736
2020-11-20,0.007248535040936171
2020-11-21,0.010407733060767449
2020-11-22,0.00957819529576626
2020-11-23,0.006776482943303925
2020-11-24,0.005689507478377298
2020-11-25,0.006669355023344699
2020-11-26,0.007234007532102288
2020-11-27,0.008460989319444839
2020-11-28,0.011140405570330063
2020-11-29,0.009244126837588532
2020-11-30,0.00759477771085402
2020-12-01,0.007925432064079495
2020-12-02,0.008878987683721834
2020-12-03,0.00830600545856295
2020-12-04,0.009183965728719056
2020-12-05,0.010059095733163008
2020-12-06,0.010228232433359444
2020-12-07,0.010499223043346955
2020-12-08,0.009420293302636348
2020-12-09,0.010191629167882498
2020-12-10,0.011347347041498233
2020-12-11,0.011253052704302985
2020-12-12,0.010459926204803295
2020-12-13,0.011742635093837427
2020-12-14,0.011982398217697046
2020-12-15,0.010481050495918484
2020-12-16,0.011464380401368006
2020-12-17,0.010735067172802138
2020-12-18,0.010591209851211137
2020-12-19,0.01343747947618856
2020-12-20,0.015140218027781515
2020-12-21,0.011729023295150876
2020-12-22,0.011122166732113902
2020-12-23,0.012582240421866935
2020-12-24,0.01442698835643891
2020-12-25,0.012151682575170393
2020-12-26,0.012794387622812497
2020-12-27,0.015111289151665222
2020-12-28,0.011932101559582423
2020-12-29,0.012649385540530859
2020-12-30,0.014194120965051507
2020-12-31,0.011306293257724613
2021-01-01,0.013388064585553524
2021-01-02,0.01517850062954847
2021-01-03,0.01675498471240945
2021-01-04,0.01637404851038577
2021-01-05,0.015068165116893115
2021-01-06,0.015958133269026637
2021-01-07,0.013029348415249753
2021-01-08,0.015067149526541508
2021-01-09,0.018753714674838273
2021-01-10,0.019446290516377876
2021-01-11,0.018499828766035963
2021-01-12,0.011989369848673511
2021-01-13,0.017046519976882134
2021-01-14,0.01729708431170232
2021-01-15,0.01801319769565294
2021-01-16,0.0202043380761517
2021-01-17,0.02041527027392854
2021-01-18,0.02129042038699832
2021-01-19,0.020972330404977334
2021-01-20,0.02008091688178995
2021-01-21,0.018035918500616102
2021-01-22,0.020430957316740855
2021-01-23,0.020320223440248125
2021-01-24,0.025513065000695796
2021-01-25,0.021046966498284185
2021-01-26,0.01981421191346297
2021-01-27,0.020445911339553455
2021-01-28,0.01837429615707813
2021-01-29,0.0216306622647889
2021-01-30,0.022412875530953964
2021-01-31,0.022826604207414277
2021-02-01,0.022018554732086484
2021-02-02,0.026435390011730512
2021-02-03,0.018997141425836913
2021-02-04,0.020152181100039756
2021-02-05,0.020639494861296705
2021-02-06,0.022778234639769062
2021-02-07,0.024258269952933325
2021-02-08,0.027768691318105918
2021-02-09,0.02758629537526898
2021-02-10,0.026404306486997226
2021-02-11,0.0
2021-02-12,0.0
2021-02-13,0.013071006693441587
2021-02-14,0.024310019771562233
2021-02-15,0.021177492139953805
2021-02-16,0.01640201838032923
2021-02-17,0.018324126617244266
2021-02-18,0.016772989490355533
2021-02-19,0.01633241419793481
2021-02-20,0.021205984574689855
2021-02-21,0.02140060634569665
2021-02-22,0.021289345313669078
2021-02-23,0.018082597654699294
2021-02-24,0.019215978565287613
2021-02-25,0.015529422318635612
2021-02-26,0.016186153001697214
2021-02-27,0.015628972542812154
2021-02-28,0.015200094125578151
2021-03-01,0.016086273522368733
2021-03-02,0.01411226274085844
2021-03-03,0.01654472559793817
2021-03-04,0.01841460905283743
2021-03-05,0.017435385809606227
2021-03-06,0.017210548690515536
2021-03-07,0.019635087617438932
2021-03-08,0.022791225088365553
2021-03-09,0.019518487732177764
2021-03-10,0.01980694272076944
2021-03-11,0.01278691328862053
2021-03-12,0.014967060478424115
2021-03-13,0.016830454507094975
2021-03-14,0.01635973284563325
2021-03-15,0.017410496206769092
2021-03-16,0.019101528373265612
2021-03-17,0.02243330388402162
2021-03-18,0.020108541372403328
2021-03-19,0.01922136077242572
2021-03-20,0.01707121240599488
2021-03-21,0.0168042022908037
2021-03-22,0.021559124100113906
2021-03-23,0.020294777721741382
2021-03-24,0.025150206518123133
2021-03-25,0.02238150161430032
2021-03-26,0.01867180781705724
2021-03-27,0.02352518840843152
2021-03-28,0.018060697544178925
2021-03-29,0.025365944112918114
2021-03-30,0.02469222724966002
2021-03-31,0.026333692190025126
2021-04-01,0.021591777399058907
2021-04-02,0.024458528746096588
2021-04-03,0.02056995378576098
2021-04-04,0.016051084716489073
2021-04-05,0.019639511020395944
2021-04-06,0.022696617475666477
2021-04-07,0.021418832347768684
2021-04-08,0.02291951008780951
2021-04-09,0.019103910711469052
2021-04-10,0.020751498514393726
2021-04-11,0.020400682606814047
2021-04-12,0.01779742679398665
2021-04-13,0.016736951141551534
2021-04-14,0.021406456396537897
2021-04-15,0.018126844854922303
2021-04-16,0.020459823517672688
2021-04-17,0.02030331552964141
2021-04-18,0.01764329956421341
2021-04-19,0.01722146831958114
2021-04-20,0.019548101935447593
2021-04-21,0.020963693346805392
2021-04-22,0.018033313049082105
2021-04-23,0.016757526991448186
2021-04-24,0.01623055225578064
2021-04-25,0.011996320047800383
2021-04-26,0.009725493854656082
2021-04-27,0.012201993080899169
2021-04-28,0.013780852153227465
2021-04-29,0.010978679991990179
2021-04-30,0.012274115713800222
2021-05-01,0.011282693074148479
2021-05-02,0.010260072841975323
2021-05-03,0.012430529912190043
2021-05-04,0.01187643866246726
2021-05-05,0.01297907653095637
2021-05-06,0.013534086528915
2021-05-07,0.015883367788197458
2021-05-08,0.013395032315749704
2021-05-09,0.012996934642192462
2021-05-10,0.011002889143409016
2021-05-11,0.012193231832608292
2021-05-12,0.015599357912387592
2021-05-13,0.014317167272852828
2021-05-14,0.01306277151964319
2021-05-15,0.013049802477319409
2021-05-16,0.008966230211514848
2021-05-17,0.013512449472115877
2021-05-18,0.01602193047405125
2021-05-19,0.013456700533222005
2021-05-20,0.015300404031180288
2021-05-21,0.013509391399705088
2021-05-22,0.014651198696177247
2021-05-23,0.012009974248728806
2021-05-24,0.0166772092370513
2021-05-25,0.013622057639482753
2021-05-26,0.01410925263186469
2021-05-27,0.01648431854029428
2021-05-28,0.01173104070539968
2021-05-29,0.015119327969650244
2021-05-30,0.012864779350267015
2021-05-31,0.015622113394331005
2021-06-01,0.015037777659920008
2021-06-02,0.015214902461854658
2021-06-03,0.016912840243391538
2021-06-04,0.017788262884289613
2021-06-05,0.012541463435332554
2021-06-06,0.00908923505619406
2021-06-07,0.012073488830194549
2021-06-08,0.01272690577433629
2021-06-09,0.01850813047160531
2021-06-10,0.019807508562238164
2021-06-11,0.01662992921239106
2021-06-12,0.01687434388121462
2021-06-13,0.01646600116978396
2021-06-14,0.013553166598692356
2021-06-15,0.018843500130524868
2021-06-16,0.01767732212316468
2021-06-17,0.015482034674523196
2021-06-18,0.017761399956724676
2021-06-19,0.017270336146712632
2021-06-20,0.016688538632509523
2021-06-21,0.017513585581466488
2021-06-22,0.015687721052297304
2021-06-23,0.021182825025844298
2021-06-24,0.020289636940228912
2021-06-25,0.01767917412506885
2021-06-26,0.020117721883791496
2021-06-27,0.0163921906631938
2021-06-28,0.01771714162947977
2021-06-29,0.01813872722795963
2021-06-30,0.020061585608795906
2021-07-01,0.018450120874204168
2021-07-02,0.020357978278228477
2021-07-03,0.02201794365414472
2021-07-04,0.018281382878498065
2021-07-05,0.017896229874978596
2021-07-06,0.017358184459378163
2021-07-07,0.018347352873521475
2021-07-08,0.017401055240242765
2021-07-09,0.017151411389382046
2021-07-10,0.020838710418588386
2021-07-11,0.017717292889071336
2021-07-12,0.018318911611619953
2021-07-13,0.022442854367794245
2021-07-14,0.02151661236206057
2021-07-15,0.019741588834728725
2021-07-16,0.02207403469796508
2021-07-17,0.020485152356167276
2021-07-18,0.02119532194976855
2021-07-19,0.018850947677419638
2021-07-20,0.017810525928814495
2021-07-21,0.022103985644705226
2021-07-22,0.02153290551968623
2021-07-23,0.017335566311614144
2021-07-24,0.021226946794118483
2021-07-25,0.01925995234189947
2021-07-26,0.01930716764634538
2021-07-27,0.021214611074934966
2021-07-28,0.019425081524703684
2021-07-29,0.022054793900609285
2021-07-30,0.018571174408119378
2021-07-31,0.021746175804718677
2021-08-01,0.017505200113485945
2021-08-02,0.020201068691343065
2021-08-03,0.018480804343432713
2021-08-04,0.02181488058543531
2021-08-05,0.025932743318486228
2021-08-06,0.029676400550829336
2021-08-07,0.024656290912467255
2021-08-08,0.020541779549750287
2021-08-09,0.020788229789304506
2021-08-10,0.026239076236680196
2021-08-11,0.02610287058395426
2021-08-12,0.027846286803475364
2021-08-13,0.025519006346051226
2021-08-14,0.023928955123897935
2021-08-15,0.021034412171527326
2021-08-16,0.023318982457464763
2021-08-17,0.02078816613138371
2021-08-18,0.023384965017996567
2021-08-19,0.024177740602963307
2021-08-20,0.0276590291125604
2021-08-21,0.025918601361520213
2021-08-22,0.02519525156333542
2021-08-23,0.023257240944585016
2021-08-24,0.02875018137334099
2021-08-25,0.025862142082700837
2021-08-26,0.022982236055809284
2021-08-27,0.020019493035458812
2021-08-28,0.02355439301699789
2021-08-29,0.026133811985694855
2021-08-30,0.02792802130890505
2021-08-31,0.02466530412034009
2021-09-01,0.02423219006687119
2021-09-02,0.029142977854024782
2021-09-03,0.02939527627405655
2021-09-04,0.029794847959563688
2021-09-05,0.024282183022329366
2021-09-06,0.02338395742115444
2021-09-07,0.024104739559204478
2021-09-08,0.02886415977873811
2021-09-09,0.030184418180087734
2021-09-10,0.029547985642130827
2021-09-11,0.023506020703217823
2021-09-12,0.02294261074608953
2021-09-13,0.02460468802542714
2021-09-14,0.022154503125348956
2021-09-15,0.02496489909626046
2021-09-16,0.028834405004483685
2021-09-17,0.032596243268663505
2021-09-18,0.030998393162835917
2021-09-19,0.02756283415268985
2021-09-20,0.026917660983426652
2021-09-21,0.02416055512012555
2021-09-22,0.026753858122412433
2021-09-23,0.023308521041145693
2021-09-24,0.02643930911041976
2021-09-25,0.025477043760036816
2021-09-26,0.024253997348058734
2021-09-27,0.02481452949136479
2021-09-28,0.026188910042143115
2021-09-29,0.026472108254687477
2021-09-30,0.025979027927930574
2021-10-01,0.02581621721577981
2021-10-02,0.02714917024220903
2021-10-03,0.027242353107720906
2021-10-04,0.026507215215365774
2021-10-05,0.023919876185857922
2021-10-06,0.027911947787390055
2021-10-07,0.028712020457811186
2021-10-08,0.026518842108196973
2021-10-09,0.02766377287273804
2021-10-10,0.02693113391585271
2021-10-11,0.02618921417889612
2021-10-12,0.023981059088418917
2021-10-13,0.026456326735067703
2021-10-14,0.030160448600572747
2021-10-15,0.031505058937311266
2021-10-16,0.030119425227040992
2021-10-17,0.02956305544322742
2021-10-18,0.024997297709410934
2021-10-19,0.030432804122375538
2021-10-20,0.029616018477058748
2021-10-21,0.024047028780027322
2021-10-22,0.025979004607658094
2021-10-23,0.02838306908783703
2021-10-24,0.03408378966058783
2021-10-25,0.027794404253305184
2021-10-26,0.03124470006214984
2021-10-27,0.02947798302690596
2021-10-28,0.038494966359332174
2021-10-29,0.037658911468787595
2021-10-30,0.036282952168576806
2021-10-31,0.034103551162878054
2021-11-01,0.03443244138123991
2021-11-02,0.03595966673461067
2021-11-03,0.03828242252946063
2021-11-04,0.038533312524868225
2021-11-05,0.03413339141112287
2021-11-06,0.032575958257553196
2021-11-07,0.03158113153562431
2021-11-08,0.031631953737323505
2021-11-09,0.034472952657905405
2021-11-10,0.035513918421794965
2021-11-11,0.03773512650498108
2021-11-12,0.0346124768002225
2021-11-13,0.03389389592406127
2021-11-14,0.034526554320501925
2021-11-15,0.03149936085886141
2021-11-16,0.03214450692436586
2021-11-17,0.03561456782932441
2021-11-18,0.03569496598751918
2021-11-19,0.031228368780846307
2021-11-20,0.03508289721369085
2021-11-21,0.03287403561266098
2021-11-22,0.03193648234609847
2021-11-23,0.03275311112836111
2021-11-24,0.036358753344275956
2021-11-25,0.03203092763433071
2021-11-26,0.02688104669001846
2021-11-27,0.03346602292340517
2021-11-28,0.02924312295035376
2021-11-29,0.031124523146931246
2021-11-30,0.03317848134808083
2021-12-01,0.03242662853127969
2021-12-02,0.03434317885291345
2021-12-03,0.028920644163673556
2021-12-04,0.030689684747229027
2021-12-05,0.03065110385516082
2021-12-06,0.030514458748104524
2021-12-07,0.03148823567054915
2021-12-08,0.03607146968409633
2021-12-09,0.03294978615018935
2021-12-10,0.027795439134284526
2021-12-11,0.0329523414432819
2021-12-12,0.03207550041724731
2021-12-13,0.03167811042618543
2021-12-14,0.0315156164638328
2021-12-15,0.02994414065623251
2021-12-16,0.030277222242077146
2021-12-17,0.023978026795448897
2021-12-18,0.023565036132827902
2021-12-19,0.025908674313166943
2021-12-20,0.02719862528217284
2021-12-21,0.027526681649937466
2021-12-22,0.027411957802335792
2021-12-23,0.02667509505005404
2021-12-24,0.023442161144858496
2021-12-25,0.024881440703983668
2021-12-26,0.027011753124738386
2021-12-27,0.02922506073774375
2021-12-28,0.03065434300423073
2021-12-29,0.02959377843752844
2021-12-30,0.02351727280706919
2021-12-31,0.02669445816329183
2022-01-01,0.025952100173200342
2022-01-02,0.029026067555511684
2022-01-03,0.028114110013940992
2022-01-04,0.0298057302999966
2022-01-05,0.030770379003960444
2022-01-06,0.031520661657446394
2022-01-07,0.02647907290680527
2022-01-08,0.028516908605828672
2022-01-09,0.02551343040902682
2022-01-10,0.022684660226309907
2022-01-11,0.02625784571892865
2022-01-12,0.02451658535031184
2022-01-13,0.027643353409992452
2022-01-14,0.022955591090086
2022-01-15,0.028626818633537374
2022-01-16,0.028620320752407967
2022-01-17,0.028004106363495634
2022-01-18,0.028675998021566035
2022-01-19,0.025019271522977067
2022-01-20,0.029509038787503036
2022-01-21,0.023787667224833005
2022-01-22,0.03126695136886689
2022-01-23,0.03248835206470997
2022-01-24,0.0459816294061822
2022-01-25,0.045001024834150534
2022-01-26,0.04731776498637686
2022-01-27,0.046153929249424346
2022-01-28,0.03990246127469769
2022-01-29,0.042450517146190074
2022-01-30,0.04769484924488442
2022-01-31,0.0
2022-02-01,0.04604883480796927
2022-02-02,0.04820173539541468
2022-02-03,0.03716778897653009
2022-02-04,0.04177837853680982
2022-02-05,0.033865726423995865
2022-02-06,0.03583528011028207
2022-02-07,0.03420179183885652
2022-02-08,0.03648894257038506
2022-02-09,0.03553476880831433
2022-02-10,0.030434808184189043
2022-02-11,0.02916112597039269
2022-02-12,0.02907018619359335
2022-02-13,0.03031849788773033
2022-02-14,0.027999652462894875
2022-02-15,0.032387328842575266
2022-02-16,0.02878686379862613
2022-02-17,0.023230382721704038
2022-02-18,0.027473857335908354
2022-02-19,0.02853357874081787
2022-02-20,0.02610488105861064
2022-02-21,0.025868975795964567
2022-02-22,0.030113196359672054
2022-02-23,0.02948593920424906
2022-02-24,0.029964650019837967
2022-02-25,0.037407364950997404
2022-02-26,0.030263527980488012
2022-02-27,0.03238716324769381
2022-02-28,0.0319717035893968
2022-03-01,0.03431093322093299
2022-03-02,0.03545764345964507
2022-03-03,0.031742951534847436
2022-03-04,0.02997176557289729
2022-03-05,0.03183051122364965
2022-03-06,0.03012279341751302
2022-03-07,0.028279636249672203
2022-03-08,0.02985543109719661
2022-03-09,0.03204323581804804
2022-03-10,0.035544278198758966
2022-03-11,0.030808963866728992
2022-03-12,0.03026950647564156
2022-03-13,0.03076839249823894
2022-03-14,0.0306848671755474
2022-03-15,0.035531184993939945
2022-03-16,0.03202306564956256
2022-03-17,0.03484937534970327
2022-03-18,0.03377245032230277
2022-03-19,0.0261928948961393
2022-03-20,0.026951514888154195
2022-03-21,0.030513263846380173
2022-03-22,0.03646421323758129
2022-03-23,0.030357927173754035
2022-03-24,0.03015251879230865
2022-03-25,0.031151176930844952
2022-03-26,0.02959989735174393
2022-03-27,0.03538623523145381
2022-03-28,0.037973705889218355
2022-03-29,0.03796854868929338
2022-03-30,0.038433252545347844
2022-03-31,0.03595134371337686
2022-04-01,0.02838151594046836
2022-04-02,0.037178652366985254
2022-04-03,0.040114935359751996
2022-04-04,0.0392227401933627
2022-04-05,0.04277226341072229
2022-04-06,0.04687805448460327
2022-04-07,0.04024218427937272
2022-04-08,0.03527674888566061
2022-04-09,0.038780637032366845
2022-04-10,0.043179099104405455
2022-04-11,0.03943847302782895
2022-04-12,0.040195975915353864
2022-04-13,0.03284433364722064
2022-04-14,0.03568146558718247
2022-04-15,0.028683866040963936
2022-04-16,0.033037197838548533
2022-04-17,0.03709021434062308
2022-04-18,0.030863444739531332
2022-04-19,0.03975740911256353
2022-04-20,0.03344676110978501
2022-04-21,0.03480625379509338
2022-04-22,0.036644021167678086
2022-04-23,0.033570369169495975
2022-04-24,0.03903452076059973
2022-04-25,0.03483862175969162
2022-04-26,0.032428337106545725
2022-04-27,0.030376636990161247
2022-04-28,0.031336831203297014
2022-04-29,0.03427033510520963
2022-04-30,0.033079444817889804
2022-05-01,0.031779952517966975
2022-05-02,0.03230253613563911
2022-05-03,0.038486030300475024
2022-05-04,0.03170558819106372
2022-05-05,0.029103609396908158
2022-05-06,0.027757937334171597
2022-05-07,0.02799164775104287
2022-05-08,0.028989646834327504
2022-05-09,0.036995721614087415
2022-05-10,0.03287415394653799
2022-05-11,0.027784153704407042
2022-05-12,0.028223519815769118
2022-05-13,0.02560902765110591
2022-05-14,0.02964199429536196
2022-05-15,0.027203628358173814
2022-05-16,0.027541510632090198
2022-05-17,0.02451643935687435
2022-05-18,0.024742053349035144
2022-05-19,0.026257545922740936
2022-05-20,0.02424145033695595
2022-05-21,0.027337629147186696
