日期,value
2020-07-01,0.010786377898146989
2020-07-02,0.0083921137956503
2020-07-03,0.007628797137548554
2020-07-04,0.009901466518278255
2020-07-05,0.01074295659705859
2020-07-06,0.008849427628768974
2020-07-07,0.007631417032998287
2020-07-08,0.009707677180347303
2020-07-09,0.009250809227037474
2020-07-10,0.010391948841996498
2020-07-11,0.011431100311702537
2020-07-12,0.011041827258280247
2020-07-13,0.0096787039605352
2020-07-14,0.00921099608205686
2020-07-15,0.008800021613282943
2020-07-16,0.009489884986019586
2020-07-17,0.008434489021718637
2020-07-18,0.010748896912025348
2020-07-19,0.010646529403772347
2020-07-20,0.008936904849046624
2020-07-21,0.010069292195324427
2020-07-22,0.009295304748214996
2020-07-23,0.010141629620725127
2020-07-24,0.008965220736149915
2020-07-25,0.012784238592500979
2020-07-26,0.012439627272243606
2020-07-27,0.009728991735957879
2020-07-28,0.009919169165674067
2020-07-29,0.009503369195400102
2020-07-30,0.008653694677325015
2020-07-31,0.008939226929362849
2020-08-01,0.011058676278903284
2020-08-02,0.01154459000833368
2020-08-03,0.011472133532515971
2020-08-04,0.009647281814815103
2020-08-05,0.011086850037920587
2020-08-06,0.010459469891872845
2020-08-07,0.010696067445777103
2020-08-08,0.011671391831491507
2020-08-09,0.011130226175114432
2020-08-10,0.010600937760308205
2020-08-11,0.010884556771651016
2020-08-12,0.01067850578069462
2020-08-13,0.009388359310157756
2020-08-14,0.01104516776463366
2020-08-15,0.011716486807309457
2020-08-16,0.010726870926384965
2020-08-17,0.009806229390055963
2020-08-18,0.00945002819526
2020-08-19,0.010482870287241406
2020-08-20,0.008611440296644972
2020-08-21,0.009920468315063793
2020-08-22,0.01134787584570832
2020-08-23,0.012618351134808555
2020-08-24,0.010707444883492779
2020-08-25,0.008081894655887175
2020-08-26,0.012310998569072449
2020-08-27,0.0121695501425166
2020-08-28,0.011287666484683283
2020-08-29,0.01318184207489029
2020-08-30,0.011990015277593972
2020-08-31,0.010034455012320722
2020-09-01,0.01111850022084893
2020-09-02,0.008412804565821507
2020-09-03,0.0077486430030129175
2020-09-04,0.009692350088511253
2020-09-05,0.010858575432763865
2020-09-06,0.01157414498383849
2020-09-07,0.008498693298552077
2020-09-08,0.008267084174865746
2020-09-09,0.007669774943975244
2020-09-10,0.010147295557171303
2020-09-11,0.0085917453706076
2020-09-12,0.011205354097804349
2020-09-13,0.011479739611306753
2020-09-14,0.010450406583681258
2020-09-15,0.009366039476166424
2020-09-16,0.011097810837596745
2020-09-17,0.00948123064574109
2020-09-18,0.010695950647724613
2020-09-19,0.011903709460818002
2020-09-20,0.010035137090164615
2020-09-21,0.007799832476633677
2020-09-22,0.010754715905035456
2020-09-23,0.01046211999106212
2020-09-24,0.010315582859435752
2020-09-25,0.012395179640176621
2020-09-26,0.012887966425792598
