单品编码,日期,销售单价(元/千克)
102900005118831,2020-07-01,6.85
102900005118831,2020-07-02,6.633333333333333
102900005118831,2020-07-03,6.842857142857143
102900005118831,2020-07-04,6.8133333333333335
102900005118831,2020-07-05,6.792307692307692
102900005118831,2020-07-06,6.87
102900005118831,2020-07-07,6.575
102900005118831,2020-07-08,6.51875
102900005118831,2020-07-09,6.9
102900005118831,2020-07-10,6.685714285714286
102900005118831,2020-07-11,6.800000000000001
102900005118831,2020-07-12,6.9
102900005118831,2020-07-13,6.8500000000000005
102900005118831,2020-07-14,6.840000000000001
102900005118831,2020-07-15,6.900000000000001
102900005118831,2020-07-16,6.652941176470589
102900005118831,2020-07-17,6.480952380952381
102900005118831,2020-07-18,6.737500000000001
102900005118831,2020-07-19,6.757142857142858
102900005118831,2020-07-20,6.8500000000000005
102900005118831,2020-07-21,6.838461538461539
102900005118831,2020-07-22,6.8133333333333335
102900005118831,2020-07-23,6.9
102900005118831,2020-07-24,6.754545454545454
102900005118831,2020-07-25,6.8388888888888895
102900005118831,2020-07-26,6.539130434782609
102900005118831,2020-07-27,6.790000000000001
102900005118831,2020-07-28,6.779999999999999
102900005118831,2020-07-29,6.9
102900005118831,2020-07-30,6.736363636363637
102900005118831,2020-07-31,6.733333333333334
102900005118831,2020-08-01,6.8100000000000005
102900005118831,2020-08-02,6.854545454545455
102900005118831,2020-08-03,6.900000000000001
102900005118831,2020-08-04,6.877777777777778
102900005118831,2020-08-05,6.844444444444445
102900005118831,2020-08-06,6.86923076923077
102900005118831,2020-08-07,6.814285714285715
102900005118831,2020-08-08,6.788888888888889
102900005118831,2020-08-09,6.871428571428572
102900005118831,2020-08-10,6.9
102900005118831,2020-08-11,6.9
102900005118831,2020-08-12,6.9
102900005118831,2020-08-13,6.822222222222223
102900005118831,2020-08-14,6.845454545454545
102900005118831,2020-08-15,6.9
102900005118831,2020-08-16,6.9
102900005118831,2020-08-17,6.9
102900005118831,2020-08-18,6.9
102900005118831,2020-08-19,6.9
102900005118831,2020-08-20,6.9
102900005118831,2020-08-21,6.9
102900005118831,2020-08-22,6.9
102900005118831,2020-08-23,6.9
102900005118831,2020-08-24,6.9
102900005118831,2020-08-25,6.9
102900005118831,2020-08-26,6.900000000000001
102900005118831,2020-08-27,6.900000000000001
102900005118831,2020-08-28,6.9
102900005118831,2020-08-29,6.9
102900005118831,2020-08-30,6.9
102900005118831,2020-08-31,6.9
102900005118831,2020-09-01,6.9
102900005118831,2020-09-02,6.9
102900005118831,2020-09-03,6.9
102900005118831,2020-09-04,6.9
102900005118831,2020-09-05,6.9
102900005118831,2020-09-06,6.900000000000001
102900005118831,2020-09-07,6.9
102900005118831,2020-09-08,6.9
102900005118831,2020-09-09,6.9
102900005118831,2020-09-10,0.0
102900005118831,2020-09-11,6.900000000000001
102900005118831,2020-09-12,6.9
102900005118831,2020-09-13,6.9
102900005118831,2020-09-14,6.9
102900005118831,2020-09-15,7.9
102900005118831,2020-09-16,6.900000000000001
102900005118831,2020-09-17,6.9
102900005118831,2020-09-18,6.900000000000001
102900005118831,2020-09-19,7.900000000000001
102900005118831,2020-09-20,7.900000000000001
102900005118831,2020-09-21,7.9
102900005118831,2020-09-22,7.9
102900005118831,2020-09-23,7.9
102900005118831,2020-09-24,7.900000000000001
102900005118831,2020-09-25,7.9
102900005118831,2020-09-26,7.900000000000001
102900005118831,2020-09-27,7.9
102900005118831,2020-09-28,7.9
102900005118831,2020-09-29,7.9
102900005118831,2020-09-30,7.900000000000001
102900005118831,2020-10-01,7.9
102900005118831,2020-10-02,7.900000000000001
102900005118831,2020-10-03,8.8
102900005118831,2020-10-04,8.8
102900005118831,2020-10-05,7.8
102900005118831,2020-10-06,8.8
102900005118831,2020-10-07,8.8
102900005118831,2020-10-08,8.8
102900005118831,2020-10-09,8.8
102900005118831,2020-10-10,8.8
102900005118831,2020-10-11,7.8
102900005118831,2020-10-12,7.8
102900005118831,2020-10-13,7.8
102900005118831,2020-10-14,7.8
102900005118831,2020-10-15,7.8
102900005118831,2020-10-16,7.8
102900005118831,2020-10-17,5.8
102900005118831,2020-10-18,5.8
102900005118831,2020-10-19,6.8
102900005118831,2020-10-20,4.9
102900005118831,2020-10-21,4.9
102900005118831,2020-10-22,4.9
102900005118831,2020-10-23,4.9
102900005118831,2020-10-24,4.9
102900005118831,2020-10-25,4.9
102900005118831,2020-10-26,5.9
102900005118831,2020-10-27,5.9
102900005118831,2020-10-28,5.9
102900005118831,2020-10-29,5.900000000000001
102900005118831,2020-10-30,5.9
102900005118831,2020-10-31,5.9
102900005118831,2020-11-01,4.9
102900005118831,2020-11-02,4.9
102900005118831,2020-11-03,4.9750000000000005
102900005118831,2020-11-04,5.9
102900005118831,2020-11-05,5.900000000000001
102900005118831,2020-11-06,5.9
102900005118831,2020-11-07,5.9
102900005118831,2020-11-08,5.900000000000001
102900005118831,2020-11-09,4.9
102900005118831,2020-11-10,5.9
102900005118831,2020-11-11,5.9
102900005118831,2020-11-12,5.900000000000001
102900005118831,2020-11-13,5.9
102900005118831,2020-11-14,5.9
102900005118831,2020-11-15,4.9
102900005118831,2020-11-16,5.9
102900005118831,2020-11-17,5.8
102900005118831,2020-11-18,5.8
102900005118831,2020-11-19,5.8
102900005118831,2020-11-20,5.8
102900005118831,2020-11-21,5.8
102900005118831,2020-11-22,5.8
102900005118831,2020-11-23,4.9
102900005118831,2020-11-24,4.9
102900005118831,2020-11-25,4.9
102900005118831,2020-11-26,4.9
102900005118831,2020-11-27,4.9
102900005118831,2020-11-28,4.9
102900005118831,2020-11-29,4.9
102900005118831,2020-11-30,4.9
102900005118831,2020-12-01,4.9
102900005118831,2020-12-02,4.9
102900005118831,2020-12-03,4.9
102900005118831,2020-12-04,4.9
102900005118831,2020-12-05,4.9
102900005118831,2020-12-06,4.9
102900005118831,2020-12-07,4.9
102900005118831,2020-12-08,4.9
102900005118831,2020-12-09,4.9
102900005118831,2020-12-10,4.9
102900005118831,2020-12-11,3.5
102900005118831,2020-12-12,3.5
102900005118831,2020-12-13,3.5
102900005118831,2020-12-14,3.5
102900005118831,2020-12-15,3.5
102900005118831,2020-12-16,3.5
102900005118831,2020-12-17,3.5
102900005118831,2020-12-18,3.5
102900005118831,2020-12-19,3.5
102900005118831,2020-12-20,3.5
102900005118831,2020-12-21,3.5
102900005118831,2020-12-22,3.5
102900005118831,2020-12-23,3.5
102900005118831,2020-12-24,3.5
102900005118831,2020-12-25,3.5
102900005118831,2020-12-26,3.5
102900005118831,2020-12-27,3.5
102900005118831,2020-12-28,0.0
102900005118831,2020-12-29,3.5
102900005118831,2020-12-30,3.5
102900005118831,2020-12-31,3.5
102900005118831,2021-01-01,3.5
102900005118831,2021-01-02,4.9
102900005118831,2021-01-03,4.9
102900005118831,2021-01-04,4.9
102900005118831,2021-01-05,4.9
102900005118831,2021-01-06,4.9
102900005118831,2021-01-07,4.9
102900005118831,2021-01-08,4.9
102900005118831,2021-01-09,4.9
102900005118831,2021-01-10,4.9
102900005118831,2021-01-11,4.9
102900005118831,2021-01-12,4.9
102900005118831,2021-01-13,4.9
102900005118831,2021-01-14,4.9
102900005118831,2021-01-15,5.900000000000001
102900005118831,2021-01-16,5.9
102900005118831,2021-01-17,5.9
102900005118831,2021-01-18,5.9
102900005118831,2021-01-19,5.900000000000001
102900005118831,2021-01-20,5.9
102900005118831,2021-01-21,5.9
102900005118831,2021-01-22,5.9
102900005118831,2021-01-23,5.9
102900005118831,2021-01-24,5.9
102900005118831,2021-01-25,5.9
102900005118831,2021-01-26,5.900000000000001
102900005118831,2021-01-27,6.8
102900005118831,2021-01-28,6.8
102900005118831,2021-01-29,6.8
102900005118831,2021-01-30,6.8
102900005118831,2021-01-31,6.8
102900005118831,2021-02-01,6.8
102900005118831,2021-02-02,6.8
102900005118831,2021-02-03,6.8
102900005118831,2021-02-04,6.8
102900005118831,2021-02-05,6.8
102900005118831,2021-02-06,6.8
102900005118831,2021-02-07,6.8
102900005118831,2021-02-08,6.8
102900005118831,2021-02-09,6.8
102900005118831,2021-02-10,6.8
102900005118831,2021-02-11,0.0
102900005118831,2021-02-12,0.0
102900005118831,2021-02-13,6.8
102900005118831,2021-02-14,6.8
102900005118831,2021-02-15,6.8
102900005118831,2021-02-16,6.9
102900005118831,2021-02-17,6.900000000000001
102900005118831,2021-02-18,6.9
102900005118831,2021-02-19,6.900000000000001
102900005118831,2021-02-20,6.9
102900005118831,2021-02-21,6.9
102900005118831,2021-02-22,6.9
102900005118831,2021-02-23,6.9
102900005118831,2021-02-24,7.9
102900005118831,2021-02-25,7.9
102900005118831,2021-02-26,7.9
102900005118831,2021-02-27,7.900000000000001
102900005118831,2021-02-28,7.900000000000001
102900005118831,2021-03-01,7.9
102900005118831,2021-03-02,7.9
102900005118831,2021-03-03,7.9
102900005118831,2021-03-04,7.9
102900005118831,2021-03-05,7.9
102900005118831,2021-03-06,7.9
102900005118831,2021-03-07,4.771428571428572
102900005118831,2021-03-08,0.0
102900005118831,2021-03-09,5.9
102900005118831,2021-03-10,5.900000000000001
102900005118831,2021-03-11,5.9
102900005118831,2021-03-12,5.900000000000001
102900005118831,2021-03-13,5.900000000000001
102900005118831,2021-03-14,5.9
102900005118831,2021-03-15,5.900000000000001
102900005118831,2021-03-16,5.9
102900005118831,2021-03-17,5.900000000000001
102900005118831,2021-03-18,5.9
102900005118831,2021-03-19,3.9
102900005118831,2021-03-20,3.9
102900005118831,2021-03-21,4.9
102900005118831,2021-03-22,4.9
102900005118831,2021-03-23,4.9
102900005118831,2021-03-24,4.9
102900005118831,2021-03-25,4.9
102900005118831,2021-03-26,4.9
102900005118831,2021-03-27,4.9
102900005118831,2021-03-28,4.9
102900005118831,2021-03-29,4.9
102900005118831,2021-03-30,4.9
102900005118831,2021-03-31,5.9
102900005118831,2021-04-01,5.9
102900005118831,2021-04-02,5.9
102900005118831,2021-04-03,5.9
102900005118831,2021-04-04,5.9
102900005118831,2021-04-05,5.900000000000001
102900005118831,2021-04-06,5.9
102900005118831,2021-04-07,5.9
102900005118831,2021-04-08,5.9
102900005118831,2021-04-09,5.9
102900005118831,2021-04-10,5.9
102900005118831,2021-04-11,5.9
102900005118831,2021-04-12,5.9
102900005118831,2021-04-13,5.9
102900005118831,2021-04-14,5.9
102900005118831,2021-04-15,5.9
102900005118831,2021-04-16,5.9
102900005118831,2021-04-17,5.9
102900005118831,2021-04-18,5.9
102900005118831,2021-04-19,5.900000000000001
102900005118831,2021-04-20,5.9
102900005118831,2021-04-21,5.9
102900005118831,2021-04-22,5.9
102900005118831,2021-04-23,5.2
102900005118831,2021-04-24,5.9
102900005118831,2021-04-25,5.9
102900005118831,2021-04-26,5.9
102900005118831,2021-04-27,0.0
102900005118831,2021-04-28,5.9
102900005118831,2021-04-29,5.9
102900005118831,2021-04-30,5.9
102900005118831,2021-05-01,5.9
102900005118831,2021-05-02,5.9
102900005118831,2021-05-03,5.9
102900005118831,2021-05-04,5.9
102900005118831,2021-05-05,5.900000000000001
102900005118831,2021-05-06,5.9
102900005118831,2021-05-07,5.9
102900005118831,2021-05-08,5.900000000000001
102900005118831,2021-05-09,5.9
102900005118831,2021-05-10,5.900000000000001
102900005118831,2021-05-11,5.9
102900005118831,2021-05-12,5.900000000000001
102900005118831,2021-05-13,5.9
102900005118831,2021-05-14,5.9
102900005118831,2021-05-15,5.9
102900005118831,2021-05-16,5.9
102900005118831,2021-05-17,5.900000000000001
102900005118831,2021-05-18,5.9
102900005118831,2021-05-19,5.9
102900005118831,2021-05-20,4.9
102900005118831,2021-05-21,4.9
102900005118831,2021-05-22,4.9
102900005118831,2021-05-23,4.9
102900005118831,2021-05-24,4.9
102900005118831,2021-05-25,4.9
102900005118831,2021-05-26,4.9
102900005118831,2021-05-27,4.9
102900005118831,2021-05-28,4.9
102900005118831,2021-05-29,4.9
102900005118831,2021-05-30,4.9
102900005118831,2021-05-31,4.9
