销售日期,单品编码,销量(千克)
2020-07-01,102900005116912,47.807
2020-08-01,102900005116912,42.893
2020-09-01,102900005116912,34.671
2020-10-01,102900005116912,23.834
2020-11-01,102900005116912,0.0
2020-12-01,102900005116912,16.974
2021-01-01,102900005116912,25.62
2021-02-01,102900005116912,16.738
2021-03-01,102900005116912,9.884
2021-04-01,102900005116912,2.861
2021-05-01,102900005116912,0.622
2021-06-01,102900005116912,26.259
2021-07-01,102900005116912,41.565
2021-08-01,102900005116912,58.304
2021-09-01,102900005116912,27.19
2021-10-01,102900005116912,0.0
2021-11-01,102900005116912,0.0
2021-12-01,102900005116912,0.0
2022-01-01,102900005116912,0.0
2022-02-01,102900005116912,0.0
2022-03-01,102900005116912,0.0
2022-04-01,102900005116912,0.0
2022-05-01,102900005116912,0.0
2022-06-01,102900005116912,0.0
2022-07-01,102900005116912,0.0
2022-08-01,102900005116912,0.0
2022-09-01,102900005116912,0.0
2022-10-01,102900005116912,0.0
2022-11-01,102900005116912,0.0
2022-12-01,102900005116912,0.0
2023-01-01,102900005116912,0.0
2023-02-01,102900005116912,0.0
2023-03-01,102900005116912,0.0
2023-04-01,102900005116912,0.0
2023-05-01,102900005116912,0.0
2023-06-01,102900005116912,0.0
