,日期,销售单价(元/千克)
0,2020-07-01,49.8
1,2020-07-02,47.6
2,2020-07-03,8.2
3,2020-07-04,47.6
4,2020-07-05,10.0
5,2020-07-06,9.972727272727273
6,2020-07-07,10.0
7,2020-07-08,26.0
8,2020-07-09,10.0
9,2020-07-10,25.947058823529414
10,2020-07-11,25.72777777777778
11,2020-07-12,55.07954545454545
12,2020-07-13,25.365714285714287
13,2020-07-14,25.93888888888889
14,2020-07-15,25.615126050420173
15,2020-07-16,25.72
16,2020-07-17,26.0
17,2020-07-18,25.03333333333333
18,2020-07-19,25.21507936507937
19,2020-07-20,25.07333333333333
20,2020-07-21,51.115686274509805
21,2020-07-22,57.66
22,2020-07-23,30.545238095238094
23,2020-07-24,59.67368421052632
24,2020-07-25,26.88111111111111
25,2020-07-26,59.33529411764706
26,2020-07-27,57.394285714285715
27,2020-07-28,23.94285714285714
28,2020-07-29,25.97931034482758
29,2020-07-30,25.795833333333334
30,2020-07-31,25.0
31,2020-08-01,24.833333333333336
32,2020-08-02,56.57551020408163
33,2020-08-03,56.8
34,2020-08-04,56.8
35,2020-08-05,54.8
36,2020-08-06,54.8
37,2020-08-07,64.8
38,2020-08-08,64.8
39,2020-08-09,53.8
40,2020-08-10,67.8
41,2020-08-11,67.0
42,2020-08-12,67.8
43,2020-08-13,53.8
44,2020-08-14,56.7
45,2020-08-15,52.6
46,2020-08-16,54.6
47,2020-08-17,54.6
48,2020-08-18,52.6
49,2020-08-19,52.6
50,2020-08-20,50.6
51,2020-08-21,52.5
52,2020-08-22,40.5
53,2020-08-23,52.5
54,2020-08-24,50.6
55,2020-08-25,50.6
56,2020-08-26,50.6
57,2020-08-27,71.8
58,2020-08-28,71.8
59,2020-08-29,41.8
60,2020-08-30,53.8
61,2020-08-31,53.8
62,2020-09-01,53.8
63,2020-09-02,53.8
64,2020-09-03,20.0
65,2020-09-04,20.0
66,2020-09-05,19.6
67,2020-09-06,19.553846153846152
68,2020-09-07,19.498305084745763
69,2020-09-08,8.0
70,2020-09-09,22.0
71,2020-09-10,22.0
72,2020-09-11,22.0
73,2020-09-12,8.0
74,2020-09-13,32.0
75,2020-09-14,22.0
76,2020-09-15,22.0
77,2020-09-16,20.774193548387096
78,2020-09-17,7.0
79,2020-09-18,21.0
80,2020-09-19,22.0
81,2020-09-20,22.0
82,2020-09-21,8.0
83,2020-09-22,22.0
84,2020-09-23,22.0
85,2020-09-24,21.804347826086957
86,2020-09-25,22.0
87,2020-09-26,22.0
88,2020-09-27,22.0
89,2020-09-28,22.0
90,2020-09-29,22.0
91,2020-09-30,22.0
92,2020-10-01,20.0
93,2020-10-02,20.0
94,2020-10-03,22.0
95,2020-10-04,20.0
96,2020-10-05,20.0
97,2020-10-06,20.0
98,2020-10-07,19.97590361445783
99,2020-10-08,20.0
100,2020-10-09,19.84
101,2020-10-10,20.0
102,2020-10-11,20.0
103,2020-10-12,19.6
104,2020-10-13,19.858823529411765
105,2020-10-14,8.0
106,2020-10-15,7.784615384615384
107,2020-10-16,7.802469135802469
108,2020-10-17,7.940298507462686
109,2020-10-18,7.901639344262295
110,2020-10-19,7.935483870967742
111,2020-10-20,7.866666666666666
112,2020-10-21,7.733333333333333
113,2020-10-22,7.666666666666667
114,2020-10-23,19.952380952380953
115,2020-10-24,7.775510204081633
116,2020-10-25,7.722222222222222
117,2020-10-26,8.0
118,2020-10-27,7.9411764705882355
119,2020-10-28,7.018867924528302
120,2020-10-29,8.0
121,2020-10-30,7.882352941176471
122,2020-10-31,7.837837837837838
123,2020-11-01,7.619047619047619
124,2020-11-02,8.0
125,2020-11-03,7.724137931034483
126,2020-11-04,8.0
127,2020-11-05,8.0
128,2020-11-06,7.769230769230769
129,2020-11-07,7.73469387755102
130,2020-11-08,7.888888888888889
131,2020-11-09,7.818181818181818
132,2020-11-10,7.6
133,2020-11-11,23.84
134,2020-11-12,23.9
135,2020-11-13,23.833333333333332
136,2020-11-14,6.9
137,2020-11-15,6.875
138,2020-11-16,7.913043478260869
139,2020-11-17,7.7
140,2020-11-18,7.722222222222222
141,2020-11-19,19.483870967741936
142,2020-11-20,19.842105263157894
143,2020-11-21,21.91549295774648
144,2020-11-22,8.0
145,2020-11-23,8.0
146,2020-11-24,7.894736842105263
147,2020-11-25,7.684210526315789
148,2020-11-26,8.0
149,2020-11-27,7.823529411764706
150,2020-11-28,8.0
151,2020-11-29,8.0
152,2020-11-30,7.696969696969697
153,2020-12-01,8.0
154,2020-12-02,15.941176470588236
155,2020-12-03,15.6
156,2020-12-04,13.66326530612245
157,2020-12-05,12.773584905660378
158,2020-12-06,12.851063829787234
159,2020-12-07,12.727272727272727
160,2020-12-08,26.529411764705884
161,2020-12-09,28.943396226415096
162,2020-12-10,25.912280701754387
163,2020-12-11,28.0
164,2020-12-12,29.923076923076923
165,2020-12-13,30.0
166,2020-12-14,14.130952380952381
167,2020-12-15,41.769230769230774
168,2020-12-16,29.441860465116278
169,2020-12-17,15.714285714285715
170,2020-12-18,25.522641509433964
171,2020-12-19,26.9
172,2020-12-20,26.807692307692307
173,2020-12-21,24.83877551020408
174,2020-12-22,14.833333333333334
175,2020-12-23,14.651162790697674
176,2020-12-24,14.584615384615384
177,2020-12-25,24.508695652173913
178,2020-12-26,36.9
179,2020-12-27,24.9
